   9.9925833e-01   1.0080626e+00   1.0098584e+00   9.7906547e-01   1.0074560e+00   1.0170386e+00   9.9547063e-01   9.9060986e-01   9.9848714e-01   9.7332691e-01   9.9227082e-01   1.0057838e+00   9.8439508e-01   1.0095169e+00   1.0276969e+00   1.0034862e+00   1.0130780e+00
   9.8664463e-01   9.9870508e-01   9.8859815e-01   9.8461932e-01   9.8367907e-01   1.0094828e+00   9.6698661e-01   9.9539164e-01   1.0322275e+00   9.8208006e-01   9.9972449e-01   9.9549464e-01   9.7922684e-01   9.8885265e-01   1.0113711e+00   1.0014931e+00   1.0174670e+00
   9.9213185e-01   1.0085555e+00   9.9631674e-01   9.9482782e-01   9.7787506e-01   1.0131579e+00   9.9473769e-01   9.9964955e-01   1.0029609e+00   9.7518709e-01   1.0021066e+00   9.9584058e-01   9.8788913e-01   1.0029305e+00   9.9465595e-01   9.9834812e-01   1.0145800e+00
   1.0152236e+00   1.0050771e+00   1.0009616e+00   9.7819118e-01   9.9194325e-01   1.0105018e+00   9.9489415e-01   1.0088330e+00   1.0056367e+00   9.9311385e-01   9.9242692e-01   1.0091218e+00   9.8932000e-01   9.9479791e-01   1.0252188e+00   9.9586979e-01   1.0085189e+00
   9.9988924e-01   1.0073287e+00   9.9566003e-01   9.8849350e-01   9.9857585e-01   1.0051361e+00   9.9205167e-01   9.9116169e-01   1.0201249e+00   9.8045815e-01   1.0064467e+00   1.0181612e+00   9.9282908e-01   1.0095983e+00   1.0269260e+00   9.9606641e-01   1.0059010e+00
   1.0117945e+00   1.0093816e+00   9.8628915e-01   9.7901115e-01   9.9693093e-01   1.0015384e+00   9.7267807e-01   9.9333804e-01   9.9397621e-01   9.9660652e-01   1.0078941e+00   1.0039291e+00   9.9281999e-01   9.9964592e-01   1.0176425e+00   1.0040431e+00   1.0114057e+00
   9.8739953e-01   9.8882563e-01   9.9333906e-01   9.8738435e-01   1.0085508e+00   1.0133113e+00   9.6096353e-01   1.0021389e+00   1.0083143e+00   9.9784908e-01   1.0110312e+00   9.7727329e-01   9.9114522e-01   1.0076588e+00   1.0218535e+00   1.0026074e+00   1.0054472e+00
   9.8869393e-01   1.0196667e+00   9.9075239e-01   9.8637143e-01   9.8045660e-01   1.0027214e+00   9.8781742e-01   9.9540113e-01   9.9689192e-01   9.9843888e-01   9.9123296e-01   9.8772471e-01   9.9859964e-01   1.0003130e+00   1.0018701e+00   1.0051723e+00   9.9937646e-01
   9.9206148e-01   1.0237174e+00   9.8378934e-01   9.8973252e-01   9.7607085e-01   1.0092689e+00   1.0073468e+00   9.9818408e-01   1.0089263e+00   1.0055560e+00   9.9827864e-01   9.9609507e-01   9.8903725e-01   1.0057718e+00   1.0253132e+00   9.8700346e-01   1.0146017e+00
   9.8925211e-01   9.9383224e-01   9.8259599e-01   9.9423258e-01   9.8901279e-01   1.0054561e+00   9.7780914e-01   9.8722305e-01   1.0115521e+00   1.0000419e+00   9.9560190e-01   9.8961869e-01   9.9976265e-01   9.9469408e-01   1.0048939e+00   9.8936072e-01   1.0103951e+00
   1.0018573e+00   1.0121578e+00   9.7520406e-01   9.8402333e-01   9.9777283e-01   1.0129367e+00   9.9504296e-01   1.0068757e+00   1.0058667e+00   9.9902776e-01   1.0233854e+00   9.9420314e-01   9.9357250e-01   9.9472599e-01   1.0035130e+00   1.0003816e+00   1.0226199e+00
   9.9219478e-01   1.0039892e+00   9.9053940e-01   9.9441249e-01   9.7400185e-01   1.0026568e+00   1.0095096e+00   1.0063046e+00   1.0257454e+00   9.9396418e-01   1.0081804e+00   1.0076189e+00   9.8156467e-01   9.9112326e-01   1.0112890e+00   9.9998337e-01   1.0135568e+00
   1.0083582e+00   1.0079709e+00   9.8674504e-01   9.9435243e-01   1.0032392e+00   1.0177880e+00   9.8439679e-01   9.9534389e-01   1.0061807e+00   1.0061408e+00   9.8169268e-01   9.9696412e-01   9.9532561e-01   9.9689659e-01   1.0153067e+00   1.0028995e+00   1.0215384e+00
   9.9652593e-01   1.0006745e+00   1.0027336e+00   9.9615469e-01   9.9487404e-01   1.0123449e+00   9.9231584e-01   9.8792832e-01   1.0172966e+00   9.8775603e-01   9.8690440e-01   1.0150988e+00   9.9020530e-01   9.9654864e-01   1.0040736e+00   1.0079790e+00   1.0109590e+00
   9.8543502e-01   9.9811940e-01   1.0002261e+00   9.9125545e-01   1.0105216e+00   1.0100902e+00   1.0161180e+00   9.9965037e-01   1.0097596e+00   1.0034410e+00   9.9214770e-01   1.0001056e+00   1.0016952e+00   1.0004048e+00   1.0095635e+00   9.8895656e-01   9.9900365e-01
   9.8746559e-01   1.0061269e+00   9.9600477e-01   9.9274318e-01   9.8373314e-01   1.0069612e+00   9.7234938e-01   1.0044625e+00   1.0084692e+00   9.8912473e-01   9.9927260e-01   1.0010449e+00   9.8270960e-01   9.8669130e-01   1.0383182e+00   9.9253158e-01   1.0098439e+00
   1.0000472e+00   1.0090744e+00   9.9548369e-01   1.0024124e+00   9.9844921e-01   1.0205845e+00   9.8695722e-01   1.0054544e+00   1.0046506e+00   9.9299121e-01   9.8913278e-01   1.0021668e+00   9.8002498e-01   1.0127795e+00   1.0146012e+00   1.0019300e+00   1.0242073e+00
   1.0058272e+00   1.0087851e+00   1.0026386e+00   9.9331906e-01   9.9725089e-01   1.0157538e+00   9.8026611e-01   9.9613453e-01   1.0156902e+00   9.8335710e-01   9.9041604e-01   1.0033331e+00   1.0017980e+00   1.0081258e+00   1.0254728e+00   9.9755720e-01   1.0116772e+00
   9.8680296e-01   9.9862765e-01   1.0076537e+00   1.0004881e+00   9.8968821e-01   1.0150681e+00   9.9924879e-01   1.0043706e+00   9.9890454e-01   1.0054718e+00   1.0109454e+00   1.0133974e+00   9.9466403e-01   9.9512066e-01   1.0218147e+00   9.9434677e-01   1.0103455e+00
   9.8674172e-01   1.0117185e+00   9.8990328e-01   1.0056373e+00   9.7351289e-01   1.0168272e+00   9.9735156e-01   9.9060275e-01   9.9840252e-01   9.9440425e-01   1.0132272e+00   1.0207014e+00   9.9615351e-01   9.8499137e-01   1.0136390e+00   9.9262828e-01   1.0262244e+00
   9.9676623e-01   1.0044551e+00   9.9174383e-01   9.9823743e-01   9.9276705e-01   1.0178155e+00   9.7764455e-01   9.9018421e-01   1.0051514e+00   1.0059214e+00   1.0000892e+00   1.0337948e+00   9.9157485e-01   9.9855509e-01   9.9911182e-01   9.9625312e-01   1.0050485e+00
   9.9861259e-01   9.9859189e-01   1.0081877e+00   1.0035030e+00   1.0135141e+00   1.0118383e+00   9.9092603e-01   9.9901373e-01   1.0047513e+00   1.0086278e+00   9.9895727e-01   1.0352840e+00   9.9595188e-01   1.0133519e+00   1.0137066e+00   1.0014567e+00   1.0151635e+00
   1.0032216e+00   1.0017035e+00   9.9493776e-01   1.0007972e+00   1.0075069e+00   1.0041349e+00   1.0007097e+00   9.9589753e-01   9.9778272e-01   1.0025202e+00   9.9977590e-01   9.8507153e-01   9.8850099e-01   1.0030275e+00   1.0119637e+00   9.8888230e-01   1.0067942e+00
   1.0050994e+00   1.0037293e+00   9.9806146e-01   9.9507186e-01   1.0127904e+00   1.0035297e+00   9.6521518e-01   9.9585906e-01   9.8675591e-01   1.0015111e+00   1.0176751e+00   9.9100142e-01   9.9816243e-01   1.0020136e+00   1.0348584e+00   9.9107135e-01   1.0013002e+00
   1.0009562e+00   9.9725557e-01   9.9838173e-01   9.9983796e-01   9.9719878e-01   1.0005504e+00   9.9130932e-01   9.9913530e-01   1.0114493e+00   9.8932076e-01   1.0091965e+00   1.0065911e+00   9.9823052e-01   1.0028919e+00   1.0266075e+00   9.9411586e-01   1.0156847e+00
   9.9567849e-01   9.9627674e-01   1.0055421e+00   9.9945033e-01   9.9672736e-01   1.0175981e+00   9.9667776e-01   9.9579579e-01   1.0092883e+00   1.0112877e+00   1.0204069e+00   1.0060846e+00   1.0034814e+00   9.8351864e-01   1.0213697e+00   1.0035272e+00   1.0192446e+00
   1.0006513e+00   9.9994738e-01   9.9069051e-01   9.9876773e-01   9.9886680e-01   9.9758516e-01   9.8917814e-01   1.0058746e+00   1.0045612e+00   9.9777895e-01   1.0042457e+00   9.7995522e-01   1.0094903e+00   1.0000277e+00   1.0062249e+00   9.9841934e-01   1.0074112e+00
   1.0072132e+00   9.9318123e-01   9.9791929e-01   9.9504116e-01   1.0010425e+00   1.0103147e+00   1.0216684e+00   9.8826234e-01   9.8176371e-01   1.0016132e+00   9.9297911e-01   1.0150051e+00   9.9400365e-01   9.9674531e-01   9.9888607e-01   9.8920130e-01   1.0229096e+00
   9.8887244e-01   1.0175140e+00   9.9769823e-01   9.9615508e-01   9.9409827e-01   9.9037957e-01   9.8419941e-01   9.8803701e-01   1.0160229e+00   1.0029295e+00   1.0089473e+00   9.6517964e-01   1.0123449e+00   9.9262759e-01   1.0175906e+00   9.9798810e-01   1.0098580e+00
   9.8350228e-01   1.0014305e+00   1.0007037e+00   1.0036065e+00   9.7524543e-01   1.0049787e+00   9.9143129e-01   1.0058616e+00   1.0142378e+00   1.0014056e+00   9.9670687e-01   9.7565543e-01   9.9598052e-01   9.9224191e-01   9.9938486e-01   1.0078913e+00   1.0156089e+00
   9.9328759e-01   9.9951124e-01   1.0030217e+00   1.0063044e+00   1.0099084e+00   1.0119956e+00   1.0031193e+00   9.9378525e-01   9.8950849e-01   9.9103863e-01   9.9144654e-01   9.8228112e-01   1.0072349e+00   1.0066739e+00   1.0062981e+00   9.8670891e-01   1.0031393e+00
   1.0194358e+00   9.9293111e-01   9.9752477e-01   1.0017997e+00   9.9800019e-01   9.9681939e-01   9.9359632e-01   9.9177307e-01   9.8101447e-01   9.9901744e-01   9.8683703e-01   9.9267821e-01   1.0015307e+00   9.7663132e-01   1.0065898e+00   1.0009975e+00   1.0052364e+00
   1.0101668e+00   9.9501559e-01   9.9441563e-01   1.0070366e+00   1.0031410e+00   1.0102864e+00   1.0145548e+00   9.9288101e-01   9.9795412e-01   9.9578678e-01   9.9324183e-01   1.0115346e+00   1.0079966e+00   9.8984766e-01   1.0037933e+00   9.9141350e-01   1.0124180e+00
   9.8723658e-01   1.0020182e+00   1.0086024e+00   9.9427303e-01   9.7763517e-01   1.0006662e+00   1.0047118e+00   1.0029198e+00   1.0007303e+00   9.9501976e-01   9.8691025e-01   9.9804139e-01   9.9965915e-01   9.9261639e-01   1.0171245e+00   1.0041582e+00   1.0034107e+00
   1.0006491e+00   1.0100909e+00   9.8953587e-01   1.0090073e+00   1.0074044e+00   1.0004878e+00   9.9880556e-01   1.0004427e+00   1.0056183e+00   1.0051587e+00   9.8753937e-01   9.7825682e-01   9.9830150e-01   9.9304943e-01   9.9511310e-01   9.9798040e-01   1.0076570e+00
   1.0048734e+00   1.0122963e+00   1.0007497e+00   1.0063322e+00   1.0035854e+00   1.0120608e+00   9.8641360e-01   9.8910590e-01   9.9949317e-01   1.0178754e+00   9.9049543e-01   1.0031926e+00   1.0119803e+00   1.0011653e+00   9.9935816e-01   9.9299267e-01   1.0038323e+00
   9.9999206e-01   1.0014506e+00   9.9889268e-01   9.9915493e-01   9.9877221e-01   1.0000312e+00   1.0207045e+00   9.8959625e-01   9.7964044e-01   9.9414717e-01   9.9370837e-01   1.0044147e+00   1.0080522e+00   1.0142296e+00   1.0042521e+00   1.0079837e+00   9.9852437e-01
   9.6767756e-01   1.0019859e+00   9.9904060e-01   1.0108288e+00   9.7966654e-01   9.9953026e-01   9.9495069e-01   1.0070950e+00   9.8619898e-01   9.9909041e-01   9.8892259e-01   9.8082865e-01   1.0139055e+00   9.9734425e-01   9.9693482e-01   9.9628554e-01   1.0009186e+00
   9.9769708e-01   1.0169958e+00   1.0035858e+00   1.0025874e+00   1.0047191e+00   9.8324694e-01   1.0059822e+00   9.9473864e-01   9.9652016e-01   1.0035719e+00   1.0008788e+00   9.8910698e-01   1.0083947e+00   9.9090936e-01   1.0009567e+00   9.8976230e-01   1.0150607e+00
   9.9269893e-01   1.0144746e+00   9.9308472e-01   1.0031807e+00   9.9354142e-01   1.0066926e+00   9.8781590e-01   1.0052588e+00   9.6980619e-01   1.0092652e+00   9.8110827e-01   1.0077035e+00   1.0046106e+00   1.0106200e+00   1.0133143e+00   1.0042565e+00   1.0024341e+00
   1.0110423e+00   1.0004573e+00   9.8840841e-01   1.0001393e+00   9.8312389e-01   1.0032396e+00   9.9417486e-01   9.9496494e-01   9.8599653e-01   1.0067264e+00   9.9042181e-01   9.9915294e-01   1.0074252e+00   1.0022986e+00   9.9281672e-01   1.0035170e+00   1.0015236e+00
   1.0183797e+00   9.9587847e-01   9.9218957e-01   9.9972580e-01   9.9170364e-01   9.9336064e-01   9.9862573e-01   1.0020708e+00   1.0008583e+00   1.0102914e+00   1.0004731e+00   9.9337573e-01   1.0079654e+00   1.0065061e+00   1.0099694e+00   9.9578560e-01   1.0047792e+00
   1.0015502e+00   9.9240668e-01   1.0123232e+00   1.0064857e+00   9.9727777e-01   1.0023152e+00   1.0149521e+00   9.9650586e-01   9.8398080e-01   9.9835674e-01   1.0033065e+00   1.0044503e+00   9.9868710e-01   9.9983197e-01   1.0040044e+00   1.0006602e+00   9.9082349e-01
   9.9462439e-01   9.9852298e-01   9.9127463e-01   1.0034809e+00   9.9914656e-01   9.9612849e-01   1.0019322e+00   9.9540851e-01   9.9692506e-01   9.9532720e-01   1.0075149e+00   9.9487114e-01   1.0045258e+00   1.0012947e+00   1.0045152e+00   9.9954674e-01   9.9874346e-01
   1.0016218e+00   9.9324620e-01   9.8922248e-01   1.0102535e+00   9.9459137e-01   9.9511577e-01   1.0112757e+00   1.0008774e+00   9.9957292e-01   9.9886822e-01   1.0017945e+00   9.9723815e-01   1.0168060e+00   1.0027745e+00   1.0108892e+00   9.9739464e-01   9.8532960e-01
   1.0043761e+00   1.0035236e+00   1.0140379e+00   1.0087132e+00   1.0079312e+00   1.0015815e+00   9.9343948e-01   9.9976158e-01   9.8378035e-01   9.8870466e-01   9.8679575e-01   9.9527029e-01   1.0153149e+00   1.0022236e+00   9.9509281e-01   1.0143825e+00   1.0008562e+00
   9.8442921e-01   9.9984324e-01   1.0086256e+00   9.9865344e-01   9.9903070e-01   9.9745056e-01   9.9308395e-01   9.9629683e-01   9.8695536e-01   9.8706437e-01   9.9888418e-01   9.9970336e-01   1.0014950e+00   1.0101437e+00   9.7458573e-01   1.0088177e+00   1.0132447e+00
   9.9508839e-01   1.0034083e+00   9.9890789e-01   1.0070754e+00   9.8757489e-01   9.9494071e-01   9.8207089e-01   1.0005445e+00   9.9569340e-01   1.0063470e+00   9.9797166e-01   1.0030369e+00   1.0127883e+00   1.0188616e+00   1.0032324e+00   1.0072824e+00   1.0011049e+00
   1.0153212e+00   9.9939237e-01   1.0015394e+00   1.0100296e+00   1.0050972e+00   9.9300350e-01   1.0008041e+00   1.0012962e+00   9.8219224e-01   9.8755223e-01   1.0008183e+00   9.8983953e-01   9.9874203e-01   1.0017043e+00   9.9947540e-01   9.9167126e-01   1.0079480e+00
   9.9731962e-01   1.0007966e+00   9.9609969e-01   1.0059761e+00   1.0288860e+00   9.9338619e-01   9.9310172e-01   1.0050512e+00   1.0011529e+00   9.9052502e-01   9.8872651e-01   9.9042876e-01   1.0090324e+00   1.0043121e+00   9.9278974e-01   9.9693512e-01   9.9446014e-01
   1.0045713e+00   9.8110558e-01   1.0006864e+00   9.9962687e-01   9.9844534e-01   1.0078856e+00   1.0013066e+00   9.9924505e-01   9.8065781e-01   1.0113760e+00   9.9702684e-01   1.0014814e+00   1.0031807e+00   1.0041131e+00   1.0059081e+00   9.9066646e-01   1.0102076e+00
   9.9783318e-01   1.0008161e+00   1.0097652e+00   1.0064322e+00   1.0058995e+00   9.9305792e-01   9.8429198e-01   1.0125534e+00   9.8734648e-01   1.0093383e+00   1.0006617e+00   9.9096164e-01   1.0054611e+00   9.8697010e-01   1.0080368e+00   1.0003940e+00   9.9859803e-01
   9.9456961e-01   9.8903477e-01   1.0094456e+00   1.0088166e+00   1.0180143e+00   1.0034660e+00   1.0030902e+00   1.0088132e+00   1.0011481e+00   1.0327706e+00   1.0058844e+00   9.8084029e-01   1.0005637e+00   1.0018992e+00   9.9356479e-01   1.0083850e+00   1.0062029e+00
   9.8934294e-01   1.0138416e+00   1.0117867e+00   1.0051095e+00   9.9856684e-01   9.9483886e-01   9.8729051e-01   1.0119181e+00   9.9125620e-01   1.0182907e+00   1.0193418e+00   9.8596227e-01   1.0140639e+00   9.9175930e-01   1.0006466e+00   1.0038140e+00   1.0023375e+00
   9.9281847e-01   9.8664717e-01   1.0155649e+00   1.0114757e+00   1.0112024e+00   9.9886784e-01   1.0321576e+00   9.8875045e-01   1.0103794e+00   1.0161668e+00   1.0080782e+00   1.0083408e+00   1.0046568e+00   9.9843296e-01   9.8247268e-01   1.0004904e+00   9.9969836e-01
   9.8778661e-01   1.0081072e+00   9.9985559e-01   1.0022725e+00   1.0024983e+00   1.0015115e+00   1.0208771e+00   9.9742045e-01   1.0086360e+00   1.0085158e+00   1.0010302e+00   1.0399330e+00   1.0112309e+00   9.9875038e-01   9.8449450e-01   9.9833974e-01   9.8911100e-01
   1.0050924e+00   1.0040052e+00   1.0015509e+00   1.0055193e+00   9.8857394e-01   1.0001143e+00   1.0038216e+00   1.0118407e+00   9.8391113e-01   1.0142957e+00   1.0109766e+00   9.9175651e-01   1.0028200e+00   1.0009107e+00   9.7696691e-01   1.0010249e+00   9.8857180e-01
   9.9053118e-01   9.9561230e-01   1.0141322e+00   1.0068886e+00   1.0177942e+00   9.9284780e-01   1.0148820e+00   9.9327047e-01   9.9317481e-01   1.0088703e+00   1.0016425e+00   1.0235781e+00   1.0112681e+00   9.8836088e-01   9.9075449e-01   9.8820498e-01   1.0057657e+00
   9.9667772e-01   9.6116318e-01   1.0178936e+00   9.9910333e-01   1.0120264e+00   9.9603474e-01   1.0130708e+00   9.9644216e-01   1.0023993e+00   9.9842353e-01   9.9960490e-01   1.0135656e+00   1.0074607e+00   1.0096638e+00   9.7762953e-01   1.0027635e+00   9.8633228e-01
   9.9451101e-01   9.8376346e-01   1.0033611e+00   1.0023578e+00   1.0206669e+00   9.9276268e-01   9.9747188e-01   9.9576798e-01   9.8737096e-01   9.9499870e-01   1.0012800e+00   1.0037080e+00   1.0167399e+00   9.8907497e-01   9.8893700e-01   1.0007706e+00   9.9616348e-01
   1.0082789e+00   9.8023049e-01   1.0096878e+00   1.0024133e+00   1.0036558e+00   1.0064179e+00   9.9680608e-01   1.0025179e+00   9.9705252e-01   9.9986524e-01   9.9933650e-01   9.9387536e-01   1.0257334e+00   1.0237744e+00   9.9900805e-01   9.9433623e-01   1.0149012e+00
   1.0003279e+00   9.9059577e-01   1.0046767e+00   1.0112267e+00   1.0138381e+00   9.9473190e-01   9.8085612e-01   1.0164812e+00   1.0063212e+00   1.0032896e+00   9.9499827e-01   9.8438609e-01   1.0137484e+00   1.0100166e+00   9.8681335e-01   1.0042668e+00   9.9038661e-01
   9.8938467e-01   9.8783412e-01   1.0073269e+00   1.0028395e+00   1.0068025e+00   9.8870618e-01   1.0553148e+00   1.0043463e+00   1.0007268e+00   1.0124932e+00   9.8989598e-01   9.9331940e-01   1.0145008e+00   9.9005318e-01   9.6966092e-01   1.0063742e+00   9.8458505e-01
   1.0142671e+00   1.0088402e+00   1.0083946e+00   9.9421427e-01   1.0202476e+00   9.8616151e-01   1.0104000e+00   9.9127173e-01   9.8800497e-01   1.0067563e+00   1.0055657e+00   1.0091306e+00   1.0086726e+00   9.9948377e-01   9.8396063e-01   9.9800366e-01   9.8669051e-01
   9.8906809e-01   1.0075889e+00   1.0120753e+00   1.0102589e+00   1.0186364e+00   9.9742675e-01   1.0018443e+00   1.0000266e+00   9.9543084e-01   1.0059849e+00   1.0034620e+00   1.0012762e+00   1.0018675e+00   9.9103252e-01   9.6767835e-01   1.0130555e+00   9.7170932e-01
   1.0067580e+00   1.0000616e+00   1.0011801e+00   1.0007823e+00   1.0055924e+00   9.8581398e-01   1.0232318e+00   1.0005231e+00   9.8948449e-01   9.9071888e-01   1.0083413e+00   1.0024070e+00   9.9966827e-01   9.9992177e-01   9.8286233e-01   1.0041254e+00   9.8264930e-01
   1.0006294e+00   9.8611027e-01   1.0126042e+00   9.9721198e-01   1.0039635e+00   9.8536887e-01   1.0131086e+00   1.0011220e+00   9.9563445e-01   1.0104817e+00   9.9833959e-01   1.0141372e+00   9.9828551e-01   1.0020064e+00   9.7076981e-01   1.0087856e+00   9.9754819e-01
   1.0033466e+00   9.7868501e-01   1.0064759e+00   1.0015994e+00   1.0144814e+00   9.9664431e-01   1.0033860e+00   1.0030265e+00   9.9585513e-01   1.0058676e+00   1.0129344e+00   1.0199232e+00   1.0084421e+00   9.9308088e-01   9.8435924e-01   1.0022695e+00   9.8384053e-01
   1.0017703e+00   9.9118222e-01   1.0143687e+00   9.9567710e-01   1.0213557e+00   9.9355502e-01   1.0007487e+00   9.9826748e-01   9.8574945e-01   1.0079259e+00   1.0045838e+00   9.8133491e-01   1.0109136e+00   9.9284926e-01   9.7870408e-01   1.0102933e+00   9.7074630e-01
   9.8898412e-01   9.9222016e-01   9.9835788e-01   1.0057746e+00   1.0071968e+00   9.9659953e-01   9.8701203e-01   1.0054731e+00   9.7990802e-01   1.0022577e+00   9.9365245e-01   1.0238822e+00   1.0213862e+00   1.0050220e+00   9.7517654e-01   1.0102886e+00   9.8893028e-01
   1.0100637e+00   9.8392339e-01   1.0070410e+00   1.0060532e+00   9.9466420e-01   9.8485072e-01   1.0043337e+00   1.0098104e+00   9.9390830e-01   1.0159411e+00   1.0119930e+00   1.0117907e+00   9.9470628e-01   1.0044321e+00   9.8547727e-01   1.0072046e+00   9.8667605e-01
   9.9459948e-01   9.8801866e-01   9.9916799e-01   1.0101459e+00   1.0165395e+00   9.9751253e-01   1.0063752e+00   1.0004645e+00   1.0080366e+00   9.9041394e-01   1.0166010e+00   9.8484363e-01   9.9873347e-01   1.0027552e+00   9.9413790e-01   1.0159800e+00   9.7832293e-01
   1.0219585e+00   9.7947566e-01   1.0099389e+00   1.0130434e+00   1.0363453e+00   9.8874857e-01   1.0112077e+00   1.0041140e+00   9.9174006e-01   1.0006296e+00   9.8380377e-01   9.7876836e-01   9.9849661e-01   1.0175288e+00   9.6848808e-01   9.9759965e-01   9.7651992e-01
   1.0203712e+00   9.9223172e-01   1.0028984e+00   1.0115440e+00   1.0105171e+00   9.8987074e-01   1.0104771e+00   1.0107893e+00   1.0032183e+00   1.0013026e+00   9.9791061e-01   1.0104533e+00   1.0004517e+00   1.0073415e+00   9.6512061e-01   1.0104333e+00   9.7449783e-01
   1.0104607e+00   9.8901442e-01   1.0121655e+00   1.0096820e+00   9.9281236e-01   9.9465389e-01   1.0429306e+00   1.0112952e+00   1.0014025e+00   1.0059696e+00   1.0146802e+00   9.9653276e-01   9.9920871e-01   1.0168115e+00   9.6724187e-01   1.0032847e+00   9.6890556e-01
   1.0164878e+00   1.0071589e+00   1.0039334e+00   1.0091022e+00   1.0296233e+00   9.8651686e-01   1.0162078e+00   1.0118943e+00   9.8933881e-01   1.0082969e+00   1.0107012e+00   9.9641282e-01   1.0009870e+00   1.0210032e+00   9.9536931e-01   1.0134775e+00   9.7930723e-01
   1.0111545e+00   1.0014495e+00   1.0178994e+00   1.0042680e+00   1.0029871e+00   9.8087661e-01   1.0113360e+00   1.0160713e+00   9.8384792e-01   1.0119043e+00   1.0155755e+00   9.8493049e-01   1.0097431e+00   1.0063872e+00   9.6369850e-01   1.0163480e+00   9.7330790e-01
   1.0081040e+00   9.9006612e-01   1.0149378e+00   1.0083613e+00   1.0174794e+00   9.8474926e-01   9.9225766e-01   1.0003654e+00   1.0045200e+00   1.0088366e+00   1.0106564e+00   1.0076028e+00   1.0082252e+00   1.0042992e+00   9.5862835e-01   1.0067445e+00   9.7754174e-01
